Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
1.2175,0.855917876278008,0.8517482484845843
1.2225001,0.8570689650023443,0.8566723706962202
1.2275,0.8585508209283655,0.8550886835754418
1.2325001,0.8588252871202562,0.8591849173886082
1.2375,0.8611394156405329,0.8585886928106528
1.2425001,0.8619002508483941,0.860179503285921
1.2475,0.8659928104090616,0.8614156086308933
1.2525,0.8689017229869052,0.8634232616390631
1.2574999,0.869132691474248,0.8659782931899742
1.2625,0.8694033797627122,0.868039137130536
1.2674999,0.8715644233690262,0.8689685501795428
1.2725,0.8726447023214652,0.8679258206688533
1.2774999,0.8730464387407315,0.8705610529962429
1.2825,0.876868269462656,0.8748255474568918
1.2874999,0.8773247733317394,0.8715132775339268
1.2925,0.8819432477569289,0.8751443706082681
1.2974999,0.8814114309426858,0.8760667284515335
1.3025,0.8840410984716819,0.8786636939230791
1.3074999,0.8875688974938961,0.8799873013486051
1.3125,0.8870081827213186,0.8804420045238336
1.3175001,0.889230525355419,0.8799019470771601
1.3225,0.8920222830513523,0.8842197317962321
1.3275001,0.8890850292917892,0.8820523405730458
1.3325,0.8944065841991111,0.8848142839807267
1.3375001,0.8943916829529365,0.8864178404496739
1.3425,0.8954172160863522,0.8885705372536727
1.3475001,0.8987146146636957,0.8875806019768059
1.3525,0.8986705644914594,0.8896273116775357
1.3575001,0.899411872554868,0.8903459472053713
1.3625,0.901300226886358,0.8957282037510179
1.3675001,0.9005680209554201,0.89584814683305
1.3725,0.9023996360741499,0.8945088896470678
1.3775,0.9036870993274052,0.8967830937481256
1.3824999,0.9049167205019012,0.8966707932886951
1.3875,0.9047541658214275,0.8990083171530414
1.3924999,0.9073853810148403,0.9009681242102867
1.3975,0.9088507869298503,0.9014519163682643
1.4024999,0.9105927480221028,0.9057860053311187
1.4075,0.9136472151783093,0.9034368425256163
1.4124999,0.911466413377158,0.9072393538880513
1.4175,0.9115070568983322,0.9098721941612743
1.4224999,0.9145236255068658,0.9096481848114936
1.4275,0.9180160978989151,0.9096843871757362
1.4324999,0.9134437536648727,0.911026895163325
1.4375,0.9185029100626808,0.9134868937567401
1.4425001,0.918852605382414,0.9150757888968073
1.4475,0.918884945857369,0.9142804071617021
1.4525001,0.9221486086613903,0.9177026716134133
1.4575,0.9200358226202513,0.9178457053563222
1.4625001,0.9215566720627937,0.9169175886615393
1.4675,0.9223603533587212,0.9192715214631745
1.4725001,0.9245340713224078,0.9213591456601098
1.4775,0.9261627385742043,0.9205983626022249
1.4825001,0.9271628078882759,0.9214360707272347
1.4875,0.9264916494739721,0.9227397826176412
1.4925001,0.9298968239728155,0.9253012936550085
1.4975,0.9278266862046061,0.9254924829519869
1.5025,0.9307639535550402,0.9299525704671582
1.5074999,0.930726544116268,0.9284075011064455
1.5125,0.9296262067154455,0.9318799973544494
1.5174999,0.932831517161801,0.9294420581892656
1.5225,0.9342535222874588,0.9308339098473863
1.5274999,0.9347821886969159,0.9325892796511851
1.5325,0.9370807929581388,0.9328193100061611
1.5374999,0.9375873644449803,0.935785392376869
1.5425,0.93766038483356,0.9371561574269995
1.5474999,0.9394149912306181,0.9363659058956469
1.5525,0.9406526654113664,0.9389431312307285
1.5574999,0.9408013052946917,0.9393882663861687
1.5625,0.9419108011980531,0.9385178771995507
1.5675001,0.9408643754127984,0.9399808323469767
1.5725,0.9434631048083968,0.9413751421621351
1.5775001,0.9420012429189045,0.9426454802500545
1.5825,0.9456993639618292,0.9431301176406848
1.5875001,0.9449779371767184,0.9439833369033981
1.5925,0.946191452971297,0.9447117375067833
1.5975001,0.9484224596732657,0.9455094802126042
1.6025,0.9478338528700788,0.9488307794476356
1.6075001,0.9503336299796752,0.9489850333932239
1.6125,0.9499583960039566,0.9496150933032371
1.6175001,0.9537736155639139,0.9486231062064815
1.6225,0.9521470794978398,0.9501464684637579
1.6275,0.9503808555327049,0.9522842485633141
1.6324999,0.9534084195920958,0.9516908224696069
1.6375,0.9526154565217445,0.9512132825028606
1.6424999,0.9518573432283993,0.9528049825179742
1.6475,0.9541866591246181,0.9543142600625508
1.6524999,0.9550712495550274,0.9552346922064333
1.6575,0.9582039548746781,0.955816454226872
1.6624999,0.9558596279148406,0.955212408146023
1.6675,0.9565218158982793,0.9568364244830648
1.6724999,0.9564607467646644,0.9554038417476205
1.6775,0.9573416959402318,0.9574508175556378
1.6824999,0.9597030856577066,0.957282615722018
1.6875,0.960788841999561,0.95802788246268
1.6925001,0.9595553353117364,0.9563294783480477
1.6975,0.9600745704866822,0.9606656326692583
1.7025001,0.9612849604820911,0.9611124991001596
1.7075,0.961099653663961,0.9586062301297658
1.7125001,0.9614209832814217,0.9617594517784358
1.7175,0.9627669031136346,0.9630792001262503
1.7225001,0.9646035311176187,0.9617478052925698
1.7275,0.966188539913723,0.960557982714692
1.7325001,0.9639467319423443,0.9632817622470147
1.7375,0.9640553195695021,0.9649991487943669
1.7425001,0.9663642348992726,0.9631515190357384
1.7475,0.9663240753637533,0.9640920019953029
1.7525,0.9668706656631658,0.9670357521162964
1.7574999,0.9674968198345512,0.966217167641012
1.7625,0.9678009453423827,0.9661664668108617
1.7674999,0.9683174519495724,0.96774370057493
1.7725,0.9685118521654388,0.9687175567747562
1.7774999,0.9693400985685265,0.9669273401619952
1.7825,0.9690544075313299,0.9676519336201681
1.7874999,0.9702537862954074,0.971959081573892
1.7925,0.973413861441702,0.9703634280259542
1.7974999,0.9709882986229871,0.9701495258834327
1.8025,0.9729548547901157,0.9702590770945165
1.8074999,0.9710759088676102,0.972370992957912
1.8125,0.9721407330809715,0.971231040514536
1.8175001,0.9729675027017635,0.9712758815835493
1.8225,0.9735986974874578,0.9710111947521102
1.8275001,0.973696888590608,0.9727068953005922
1.8325,0.9757802322446396,0.9732474808221102
1.8375001,0.9743729965529756,0.9742376350979034
1.8425,0.9745745598350828,0.974998422347967
1.8475001,0.9764109436086758,0.9729452587465751
1.8525,0.9763446356174931,0.9751168969164445
1.8575001,0.9766898198932854,0.9752699944945545
1.8625,0.9763063292163655,0.9744474117617316
1.8675001,0.9772731737322615,0.976170537932316
1.8725,0.9770531856792428,0.9753423660114104
1.8775,0.978168075299448,0.9775603193074013
1.8824999,0.9780839491233768,0.9778663188276276
1.8875,0.9780517639418328,0.9762577804013812
1.8924999,0.978744525438292,0.9770228229017841
1.8975,0.9820215902561836,0.976531613418263
1.9024999,0.9801074829609019,0.9787234541039496
1.9075,0.9800968337728605,0.9789006100225935
1.9124999,0.9816271924994455,0.9794102654290614
1.9175,0.9812347152760114,0.980314103979914
1.9224999,0.9820456394012601,0.9796923073950572
1.9275,0.9806593725008821,0.9802451578754778
1.9324999,0.9818280903791132,0.9813213630963905
1.9375,0.983163590077587,0.980003894928247
1.9425001,0.98163916036007,0.9803588564937157
1.9475,0.9844881630410953,0.9810661141493366
1.9525001,0.9832799742059176,0.9821916400105181
1.9575,0.9839594366974141,0.981369893202297
1.9625001,0.9835829168329134,0.9838443534386504
1.9675,0.9843736939021422,0.9830196469400948
1.9725001,0.9850310051633402,0.9829918694971528
1.9775,0.9856041913910941,0.9834931561415079
1.9825001,0.9854147536765182,0.9860225195894355
1.9875,0.985199086104722,0.9844425158582027
1.9925001,0.9854546133165689,0.9842044803775222
1.9975,0.986717573202568,0.9863775201677177
